,business_id,transactions,avg_rating,count_review,month_year,pickupordelivery,avgabove3.5star
448,rB3jGlEpd548OivmCMeL4w,[],2.3333333333333335,3,2018-01,no,no
449,DHnYIn8DC5hZnab6_9gElQ,"['pickup', 'delivery']",4.0,3,2018-10,yes,yes
450,icUf5bpRmZ8uVi0fZS9gAQ,['delivery'],2.0,3,2019-08,yes,no
451,mMUTod7Tpnb0_glDueF9wQ,['delivery'],4.666666666666667,3,2020-12,yes,yes
452,BxR-aUzV3F6PIRKCTh6Ubg,['delivery'],2.3333333333333335,3,2020-06,yes,no
453,uAmPeqYbtHOgr45t1zXQPg,['delivery'],3.0,3,2018-09,yes,no
454,_BxWi7-9ZUk80Gl5GEMH-A,['delivery'],3.6666666666666665,3,2019-10,yes,yes
455,EZ7mDlnv4GHNoxWt09-9bA,['delivery'],4.0,3,2021-09,yes,yes
456,A07w6cQC554pHMG-mbSz1Q,"['pickup', 'delivery']",2.0,3,2018-11,yes,no
457,R3p7Igi6brEUWMFizRgZ1A,[],2.3333333333333335,3,2018-02,no,no
458,aT2t4GgMQ32qQuFX-AgmAA,"['delivery', 'pickup']",3.0,3,2019-05,yes,no
459,Na6UAi1zqPwXAM8jC4utCA,"['pickup', 'delivery']",2.6666666666666665,3,2021-11,yes,no
460,5eanf5RsFacxSaZ_6PpUkQ,['delivery'],2.3333333333333335,3,2018-09,yes,no
461,1u3F6blCoRyJRXAgALDCmQ,"['delivery', 'pickup']",3.6666666666666665,3,2021-10,yes,yes
462,l3CDE_Yaqufitm7laM-ujg,[],3.6666666666666665,3,2021-07,no,yes
463,olpJrC99sruox3S69Lq1yw,"['pickup', 'delivery']",2.6666666666666665,3,2018-10,yes,no
464,wkgbCrcZFf10MBNbCnKoWw,"['pickup', 'delivery']",2.3333333333333335,3,2018-02,yes,no
465,bpq3D2avIng8qZ3IrQ1gUg,"['pickup', 'delivery']",3.6666666666666665,3,2021-07,yes,yes
466,ioXvs43mTsZYVmwMhf5GYQ,['delivery'],2.0,3,2021-10,yes,no
467,wO1g9Z3oSNf3FcwlxjFcCQ,[],2.6666666666666665,3,2016-06,no,no
468,t7ZBbn2m87g2bwGb_VVCdQ,['delivery'],2.3333333333333335,3,2018-09,yes,no
469,lLXeVmE3elWAJvR1zf6xQw,[],5.0,3,2021-10,no,yes
470,Ftkm1_WemgRGWvSq5UPvtw,['pickup'],2.6666666666666665,3,2021-06,yes,no
471,TuOam8qp0lrcIw8p1R9MVA,['delivery'],3.6666666666666665,3,2020-10,yes,yes
472,FIjPaYB9AFs-jeutXKvGvA,"['delivery', 'pickup']",3.3333333333333335,3,2018-03,yes,no
473,dgzj0TiXWymhq7udZMH3yA,['delivery'],4.333333333333333,3,2021-11,yes,yes
474,VU5H07M-xmJy6KHvGynhDw,['delivery'],3.6666666666666665,3,2021-07,yes,yes
475,WvzeORRIcQEk8sG0b9RFKA,"['delivery', 'pickup']",2.0,3,2019-09,yes,no
476,HH-pDFQ2zbUX1-a_TuQyOg,['delivery'],2.0,3,2019-06,yes,no
477,3JzZgiSth43NtirtuolK3Q,[],3.3333333333333335,3,2020-08,no,no
478,X47jSLfo157mMkttGdaokA,['delivery'],2.3333333333333335,3,2010-03,yes,no
479,quBJfpwoz5Jzn4ztAvZ0lQ,['pickup'],3.0,3,2016-10,yes,no
480,XyBkQF1t4Q5qj3VTZRromw,"['delivery', 'pickup']",2.3333333333333335,3,2021-07,yes,no
481,DLVt2btBG-op8ZpH7HcqYg,"['delivery', 'pickup']",1.0,3,2021-10,yes,no
482,K6WKVo6XtC5jbW7_5bzjPQ,"['pickup', 'delivery']",3.0,3,2016-04,yes,no
483,FS7xyxV6LSEmI65a1VzBPA,[],2.0,3,2020-01,no,no
484,SvOQSK1400bd-a2KuPchlw,[],2.6666666666666665,3,2018-07,no,no
485,50zBIw5Ex6gtK1zn9bk9IQ,"['pickup', 'delivery']",3.6666666666666665,3,2017-07,yes,yes
486,U63RXdwqcL8rLudylKa6Og,"['pickup', 'delivery']",2.6666666666666665,3,2021-05,yes,no
487,ZVlPpF4qPDjG7Y-NsGIX9A,['delivery'],2.0,3,2017-04,yes,no
488,Lv0a40PdegAYSuCJhnhwXQ,['delivery'],4.0,3,2020-08,yes,yes
489,iNWFUQWfPQZK6Qi8omcvcg,[],3.6666666666666665,3,2021-04,no,yes
490,I-uhBR4Sn9pIqH7zZCKGXw,['delivery'],2.3333333333333335,3,2021-05,yes,no
491,_SNf8okcJ8XtzEOtyVkc-g,['delivery'],3.6666666666666665,3,2020-05,yes,yes
492,5pZhQiXoqJYYjdbTbRHPnw,['delivery'],2.0,3,2018-04,yes,no
493,AltmBHvMWfkUmm2kI_JIrw,[],4.666666666666667,3,2020-02,no,yes
494,dzFXrboc6sVhUWpMgT1ugw,['delivery'],2.0,3,2020-03,yes,no
495,KDU_i24Jz0pMQhUQQQgvEg,"['pickup', 'delivery']",3.0,3,2018-04,yes,no
496,mdFA0ndnAKhgXoGMiouzOA,"['delivery', 'pickup']",2.3333333333333335,3,2018-12,yes,no
497,hTp9bklQDyp9mExikMYkcA,[],3.0,3,2019-05,no,no
498,m_I7RdZdmH5d_1L9wkqcwg,[],1.3333333333333333,3,2016-05,no,no
499,_mW71naVfPOe4V6jaXs-vw,"['delivery', 'pickup']",3.6666666666666665,3,2019-12,yes,yes
500,qlUsY1FWsqN-iXSGPYOpqQ,"['delivery', 'pickup']",3.3333333333333335,3,2021-08,yes,no
501,-pm7uIlNe_KdgJiqJ9J2ag,['delivery'],1.6666666666666667,3,2017-11,yes,no
502,qW3EsMvjh4LDAnj4ZA1L7Q,"['pickup', 'delivery']",4.0,3,2021-12,yes,yes
503,mIR_nFxxJ9p0lA7Onvlvrw,[],2.3333333333333335,3,2021-08,no,no
504,UqxFAtycsfXFMlX7OhRzOw,[],4.0,3,2021-06,no,yes
505,cYBifgE1ohpmsZkvTmP-VA,['delivery'],3.6666666666666665,3,2021-10,yes,yes
506,acdP0_uUuuZsJcuKVs0ElA,['delivery'],4.0,3,2019-08,yes,yes
507,J2rQMoRpczlDNSvh4wJE9Q,[],5.0,3,2020-03,no,yes
508,1E0EYFt1TNqF_Se9trZ0OA,[],2.3333333333333335,3,2019-08,no,no
509,jVPH2vJWgXVwQJL2x33M0g,['delivery'],3.3333333333333335,3,2021-04,yes,no
510,IzGE_LdENr3wjr_EI1UiAg,"['pickup', 'delivery']",2.0,3,2021-07,yes,no
511,v8WF7oUBkOIPAXbJhW4m-g,['delivery'],4.333333333333333,3,2021-10,yes,yes
512,ZJBy_2Le3bn6XAw9ZwoauA,[],2.3333333333333335,3,2018-05,no,no
513,F0INJdRHzZO99-N64R2sHg,['delivery'],2.3333333333333335,3,2019-08,yes,no
514,Yq-PV6CPk2oUOLgRpFJJdw,['delivery'],1.6666666666666667,3,2016-10,yes,no
515,Y0FQULD9kJ_G4vj3-Qy47Q,"['pickup', 'delivery']",2.0,3,2020-02,yes,no
516,HuFt-7CvFgY7hR21SEJFng,[],4.666666666666667,3,2021-10,no,yes
517,RopMJo4hg9Vr1sudf_igjw,"['delivery', 'pickup']",1.3333333333333333,3,2021-08,yes,no
518,0rxc_SbsEsHyAHf_ildb6Q,['delivery'],1.6666666666666667,3,2021-10,yes,no
519,6YWQto8gcXWCkK3ADEuexg,['delivery'],3.3333333333333335,3,2020-05,yes,no
520,gdEFU-jh_mWcIwLr9bUEKQ,"['pickup', 'delivery']",4.0,3,2017-02,yes,yes
521,exmnFLNgSYaj6PwyeheOYQ,[],3.6666666666666665,3,2018-09,no,yes
522,YjwXj_073Qsd2jash3Chmg,"['pickup', 'delivery']",4.666666666666667,3,2020-01,yes,yes
523,N_MQDMpmTMQLMkP6B6XgfQ,['delivery'],3.3333333333333335,3,2021-10,yes,no
524,wWGm2QMH5I9xegh0zYqMkg,[],2.6666666666666665,3,2019-12,no,no
525,JHsWjUmWzkzIjsBTe2vlsA,[],3.6666666666666665,3,2021-07,no,yes
526,ibY3WSaJDiLoUWi4PSK2hg,[],5.0,3,2018-10,no,yes
527,rltY6RaVYfNLHX9qAOY94Q,['delivery'],2.3333333333333335,3,2021-07,yes,no
528,GYSGeh7OA7vWn96mJZsjog,[],1.6666666666666667,3,2019-02,no,no
529,kdyyoKitbRMKzeURqgaO_A,['delivery'],1.3333333333333333,3,2020-01,yes,no
530,UjgIF9RWcPgMUkN-Esbl4g,[],4.333333333333333,3,2021-06,no,yes
531,mmzB2G03bHiXfcEDsDDgSw,[],2.6666666666666665,3,2021-09,no,no
532,aeti03g9A18kKGUnaMhY0A,"['delivery', 'pickup']",3.3333333333333335,3,2020-06,yes,no
533,zSajBUaSPL5RGtXPwZIaDQ,"['pickup', 'delivery']",3.3333333333333335,3,2021-05,yes,no
534,OaAASeZwuvCench8_efgnA,[],4.333333333333333,3,2021-06,no,yes
535,pDGsPb9QaNVs5KU0b8v0KA,"['delivery', 'pickup']",3.6666666666666665,3,2021-07,yes,yes
536,ZiB6_HLEYwLE0PrlHu_dlg,"['pickup', 'delivery']",1.0,3,2021-06,yes,no
537,u4uU80NDtT9XsS95c8dOkA,[],3.6666666666666665,3,2020-04,no,yes
538,sQiIOoh2zUr6ekBBaKqalA,['delivery'],3.6666666666666665,3,2020-09,yes,yes
539,gWJ00cMBY5NK2sqIWlPPwg,['delivery'],3.3333333333333335,3,2021-12,yes,no
540,i6qLhnukoWuZhk9rgFOfoA,"['delivery', 'pickup']",5.0,3,2020-11,yes,yes
541,o-AGV2O0yEk8PbFka-zoRw,"['delivery', 'pickup']",1.6666666666666667,3,2020-11,yes,no
542,V2GUkKbKE_f_zqCHTha1sg,"['pickup', 'delivery']",3.3333333333333335,3,2021-07,yes,no
543,3apgHd_dVlMlqgUHwDMyUw,['delivery'],4.666666666666667,3,2020-09,yes,yes
544,6jNaGkJAh_f7px61PIPlBA,['delivery'],2.6666666666666665,3,2019-03,yes,no
545,81EOECUWGbHDbcaYWoBFew,"['pickup', 'delivery']",2.0,3,2020-11,yes,no
546,51WraWKsBsjq3juIUtqJDQ,['delivery'],2.0,3,2016-07,yes,no
547,GVTfgQ5OrDdFWbonIVARhw,['delivery'],2.3333333333333335,3,2016-05,yes,no
548,zP56ObjcCOlDlLY-XG3HqA,['delivery'],3.0,3,2019-12,yes,no
549,-2CqSSHNVufKmV63vLsg7Q,['delivery'],1.3333333333333333,3,2020-01,yes,no
550,duQ69Mueu9wt4pd-b8FbUQ,['delivery'],4.666666666666667,3,2021-11,yes,yes
551,K2xNTvu63uBfJOiF65HpUQ,[],4.666666666666667,3,2021-09,no,yes
552,gTfVwdcp7rRGUPKD5n4Y9w,[],4.0,3,2021-11,no,yes
553,emVRjpUjJQRZA9P-UJicgA,['delivery'],5.0,3,2020-12,yes,yes
554,w-iVltnCyaCvlGh5khKmRw,"['pickup', 'delivery']",3.0,2,2020-08,yes,no
555,BImVHRBshf0j-xXlEeynUA,['delivery'],2.0,3,2014-12,yes,no
556,v9cw6EDL0qK_kxnmqhaiKA,['delivery'],3.6666666666666665,3,2021-06,yes,yes
557,d5Nt443ZP5lm3P8eK-dsrw,[],4.333333333333333,3,2021-10,no,yes
558,jeZpdWveNi5RiBg7k0gOaw,['delivery'],3.0,3,2019-08,yes,no
559,9QrZvEVV_eXBZ-2AuhZNuA,[],3.0,3,2020-02,no,no
560,jXPkxZav7REEownUNBj37Q,['delivery'],3.6666666666666665,3,2020-01,yes,yes
561,adT_DAxgvMime-LayPohYQ,[],3.0,3,2020-12,no,no
562,PLIxqpFtYj970B8uSNwnqQ,[],5.0,3,2020-12,no,yes
563,75Nxl8jwhUmaYinioKKvVA,['delivery'],2.6666666666666665,3,2018-12,yes,no
564,dbFD-VAgydZcT1ssnW_fjg,[],4.333333333333333,3,2021-05,no,yes
565,6Pbx51TsiMvvW0WB8r6gig,[],3.6666666666666665,3,2021-07,no,yes
566,QjucofD_QkeXKaed_Lx5dg,[],3.3333333333333335,3,2017-04,no,no
567,z_3Nkn2kfUVqaOpTxd6Z7w,['delivery'],2.6666666666666665,3,2021-11,yes,no
568,I9oC7Xu_BSq-cUAVhvTflQ,[],2.3333333333333335,3,2017-07,no,no
569,t-NWvwhCxZdEh6qsf_PvUA,"['delivery', 'pickup']",3.0,3,2020-11,yes,no
570,f6ZSeMacTLZAQH9VgZr21Q,[],3.6666666666666665,3,2015-12,no,yes
571,mkHp2U1UnFSffda6RXh4FA,[],3.6666666666666665,3,2019-09,no,yes
572,eQv8xlSnztX1b1hrMrn2nw,['delivery'],4.666666666666667,3,2020-01,yes,yes
573,hJhoUkkKiJ7aksWycXR48A,[],3.3333333333333335,3,2020-11,no,no
574,MA-Omg0tJ4jhDPvaRJMbow,"['pickup', 'delivery']",3.0,3,2021-09,yes,no
575,JaIlfFCGtMcLNh8IHjoXQg,"['pickup', 'delivery']",4.666666666666667,3,2021-08,yes,yes
576,5LUSYETTXJviCSYB2vAklg,['delivery'],2.0,3,2016-12,yes,no
577,-gFneJXADEWkRz-04u-IDA,['delivery'],2.0,3,2017-11,yes,no
578,d9pSFTJRwW7Dj7usS_fNSA,['delivery'],3.6666666666666665,3,2021-08,yes,yes
579,LNqhirEi4r6hFP-zZ4Ektw,[],2.3333333333333335,3,2019-04,no,no
580,tmbuyGI4njZ_yMIJ54tn5Q,['delivery'],1.3333333333333333,3,2020-09,yes,no
581,uynwg7d8Zy5kW43tWYN51Q,[],2.6666666666666665,3,2021-10,no,no
582,-kv059jYBrs3yW9KWSxixw,"['delivery', 'pickup']",2.6666666666666665,3,2016-02,yes,no
583,V3_S3G6nVfkTm_WvxkWqfg,[],3.6666666666666665,3,2021-10,no,yes
584,KYe0A5PyPrZEhGa_jSpLUw,"['pickup', 'delivery']",2.6666666666666665,3,2021-02,yes,no
585,32VIjM8w_zOjy9spBW8_4g,['delivery'],4.666666666666667,3,2019-11,yes,yes
586,D3Bb1p80CE8dkQx_rsXkhQ,"['delivery', 'pickup']",2.6666666666666665,3,2020-06,yes,no
587,AvfpvPhe_ieFNgGpz7W15w,[],3.0,3,2021-12,no,no
588,vHhLVRf0puOgQxgjj8llow,[],3.3333333333333335,3,2018-11,no,no
589,HzOcMsLfVhrkyhuUg25wcA,"['delivery', 'pickup']",3.6666666666666665,3,2010-09,yes,yes
590,-JBMqEmvh9Md3xvg0LqpGg,[],2.0,3,2018-09,no,no
591,Iep06NTz7SA9wlNxVu0e0g,['delivery'],3.0,3,2021-02,yes,no
592,uMqxjv4zDATL-p_QmsvUUQ,[],4.666666666666667,3,2021-09,no,yes
593,LAn_MWoLmglu5x0EDLunOw,"['pickup', 'delivery']",4.0,3,2021-11,yes,yes
594,FpjKp4UwonHPh9ZGsZ2ZeA,"['pickup', 'delivery']",2.0,3,2015-04,yes,no
595,11nsxzkhg5i6KakKvX_WOg,['delivery'],4.333333333333333,3,2020-04,yes,yes
596,fqM5f7iwsGDU_PQFufNhcQ,[],1.6666666666666667,3,2014-12,no,no
597,0SY6iDFH6UWpdiYvu8AoPQ,['delivery'],4.666666666666667,3,2021-07,yes,yes
598,kLj-gezZKi1OgSFlL4fdWg,[],2.3333333333333335,3,2018-11,no,no
599,piziWIM_8i7tMannz-Ta-Q,['delivery'],5.0,3,2018-12,yes,yes
600,_y8RmQjO2cGUhLa1PTa9kw,['delivery'],1.3333333333333333,3,2017-03,yes,no
601,NIis8ziftYXWiOmFVxZJWQ,"['pickup', 'delivery']",4.333333333333333,3,2021-10,yes,yes
602,0A3eFbhZ6xGCi8mG7s4gdQ,[],3.6666666666666665,3,2018-10,no,yes
603,fPb2-l5DsGTTrwUWBVOG5g,"['pickup', 'delivery']",4.0,3,2021-08,yes,yes
604,Lx57-7akwKyBsBSlK1C7Rw,"['pickup', 'delivery']",2.0,3,2018-06,yes,no
605,tAgWUplNfS3CtXzJVOmhGg,['delivery'],4.333333333333333,3,2020-12,yes,yes
606,ftO48tOMLzXozhtfRg-cGQ,[],4.666666666666667,3,2015-05,no,yes
607,Pi0q57QsREhSGUQPYIAd4w,[],3.3333333333333335,3,2018-01,no,no
608,E7a5xBKIgw-1s7NUZgnO8g,['delivery'],4.333333333333333,3,2020-07,yes,yes
609,npz1yEsgl2lBqcuW9slBww,['delivery'],2.3333333333333335,3,2017-08,yes,no
610,yeEsZCQjsl_fb18uUnKryQ,[],4.666666666666667,3,2021-08,no,yes
611,qcrKwI5tiYK0baVTqwpmyg,['delivery'],3.3333333333333335,3,2019-01,yes,no
612,EH-OP9usDpvaiteav3F-Cg,[],4.333333333333333,3,2020-06,no,yes
613,QQyxsRVLW9SaJ86ry-JMgg,['delivery'],2.0,3,2019-11,yes,no
614,8aLINm9h4oab3wIPdKqEfw,['delivery'],4.0,3,2020-07,yes,yes
615,34pHN3bBTMRDOL4QdvUwBw,['delivery'],4.0,3,2019-09,yes,yes
616,voOILw4KvdEyyE2R4Fjmeg,[],4.0,3,2021-12,no,yes
617,AyQwwzj7rHlrRHhFcvExuQ,[],4.333333333333333,3,2017-10,no,yes
618,Yi7o4fN4YxdU6tipIMj8_w,[],4.333333333333333,3,2021-10,no,yes
619,5UcmGp5CflaVTUKZdp6HCA,['delivery'],1.6666666666666667,3,2019-08,yes,no
620,gA66lEzWImESi0iI0U5gjQ,[],4.333333333333333,3,2021-10,no,yes
621,I3y357PfB2MCEfn3WGicLw,['delivery'],4.0,3,2019-12,yes,yes
622,JjW1_g1PR3L9ru8XFwsxLg,['delivery'],2.0,3,2017-05,yes,no
623,QsGjaKRduireWDrjJRADOA,[],2.0,3,2021-07,no,no
624,-VUCSdsS5O9h2CaW-9_n9A,[],3.6666666666666665,3,2021-05,no,yes
625,GS3z95SsRQmwv-OhGOTdvQ,"['delivery', 'pickup']",3.3333333333333335,3,2021-09,yes,no
626,8JPLQDiTrRQxzirtomuxTw,"['pickup', 'delivery']",2.6666666666666665,3,2020-02,yes,no
627,mNdeP_EXyM0yj_NvqF3EuA,[],3.3333333333333335,3,2021-07,no,no
628,2725Aunqqz_l59Kkx3pI2w,['delivery'],3.6666666666666665,3,2021-05,yes,yes
629,Uq8rO7NRcJYUMAA5qz4jmw,['delivery'],4.0,3,2018-08,yes,yes
630,GXT6RK76TnZUvrms65KhSw,"['delivery', 'pickup']",3.6666666666666665,3,2021-11,yes,yes
631,9fLySerNU9o0myZAsS8vcg,[],5.0,3,2020-01,no,yes
632,zWMelISUz8TNGMo5uqAk2g,"['delivery', 'pickup']",3.6666666666666665,3,2020-03,yes,yes
633,eicXReLr42E6DRg0Pnwcmw,"['delivery', 'pickup']",3.6666666666666665,3,2021-06,yes,yes
634,Iy0D0jTOVlRCYoaoylREMA,[],2.5,2,2020-01,no,no
635,b-kx_A4CpJRFyQezD7K8KQ,"['pickup', 'delivery']",4.666666666666667,3,2020-12,yes,yes
636,S67ZcdDRs9uiTHG3EEwnZw,[],2.6666666666666665,3,2020-03,no,no
637,sNjAj_bsxKpDGSSvnQD1FQ,['delivery'],3.0,2,2020-05,yes,no
638,H825KzFijj2LVM1R7DTxiA,"['pickup', 'delivery']",4.0,2,2021-09,yes,yes
639,OjkClZjXwQwk3N2Se_vI8A,['delivery'],4.666666666666667,3,2021-01,yes,yes
640,x8RuZqFMoXG36gtUwECuMQ,['delivery'],4.0,3,2020-10,yes,yes
641,Offddm0Kl9K4494n3g723A,['delivery'],4.0,3,2021-11,yes,yes
642,Opb5tUn6OkmC-3rF_ecW2Q,['delivery'],4.666666666666667,3,2020-09,yes,yes
643,lE-31ifnr2IDBrPlws4CsA,[],4.0,3,2021-08,no,yes
644,eZnhus3RZ2sVBaHF5K3qrg,[],3.0,3,2021-10,no,no
645,2rZj5c4bW5u2WOGCbi8WoA,"['delivery', 'pickup']",4.0,3,2017-09,yes,yes
646,lGyIJeBaexroUMPqmQadoA,['delivery'],2.3333333333333335,3,2021-06,yes,no
647,sley_8wrhaM4BKUYZGx03g,['delivery'],2.3333333333333335,3,2019-01,yes,no
648,7xU12b_x0wSCRgIBVtJtng,[],2.0,3,2019-09,no,no
649,izpRdSdterbxQzkdaJepjA,[],3.3333333333333335,3,2021-09,no,no
650,M_C4KGCXL29nUAMRVZylEQ,['delivery'],5.0,3,2016-09,yes,yes
651,OllSOLYsh37K-0hAMVnHFg,[],3.6666666666666665,3,2021-07,no,yes
652,TPWSozwh3o31POtk1QncXw,"['pickup', 'delivery']",4.0,3,2018-01,yes,yes
653,mEFQ_4RALnCCta3i9SfCdg,"['pickup', 'delivery']",3.0,3,2020-01,yes,no
654,Q3uHauQ4LRYjn7M8798OEA,[],1.3333333333333333,3,2020-08,no,no
655,lMTyJb8Uv5DHqnobkz_3Vg,['delivery'],3.3333333333333335,3,2020-02,yes,no
656,AWb8ivzljBHVd-DAIdYe8w,['delivery'],4.333333333333333,3,2020-11,yes,yes
657,DdOAZXczEEgqgFOLDTvHVA,"['pickup', 'delivery']",4.666666666666667,3,2019-08,yes,yes
658,88cHaylBdqaTup8MJ8cGUw,[],4.0,2,2020-02,no,yes
659,SsfYYH2zj7Qw_X1vKohOBg,"['pickup', 'delivery']",1.6666666666666667,3,2018-07,yes,no
660,wKth1sDKbz5dveYID6l0IA,[],3.3333333333333335,3,2021-10,no,no
661,6JbZzMPO7a1WYMJ8O3HGsQ,[],3.6666666666666665,3,2021-09,no,yes
662,sW2fQVgjQXjB1-w3GD17mg,['delivery'],4.0,3,2020-12,yes,yes
663,SuTVrShuRIb-4JeXFvP-IQ,[],5.0,3,2018-12,no,yes
664,XP80TPf_WEPqeEY7vSTzTQ,[],5.0,3,2021-05,no,yes
665,SD9mmWQ-_EwXIiJk681mgA,"['pickup', 'delivery']",4.333333333333333,3,2020-04,yes,yes
666,EC5jY8gr17DVOcOyIRCQPQ,"['pickup', 'delivery']",3.6666666666666665,3,2021-06,yes,yes
667,g7yJVGhXehKeMagsRHb57w,"['pickup', 'delivery']",3.0,3,2019-06,yes,no
668,laXyVIO1zAMZi7zhskn9gQ,"['pickup', 'delivery']",3.6666666666666665,3,2021-09,yes,yes
669,UDuTdriFUWJx7ci0eKUdAw,['delivery'],4.0,3,2021-02,yes,yes
670,WRtDn19Mx8osVpLSCy0iVg,['delivery'],4.0,2,2020-02,yes,yes
671,BCuf1cWcX_tv2wvKGZYjXA,"['pickup', 'delivery']",2.0,3,2019-09,yes,no
672,GJSWFUgJ_Vj31R_KSyHwIQ,[],4.0,3,2020-11,no,yes
